order_id,order_date,customer_id,store_location,product_category,quantity,unit_price,discount,revenue,sales_channel,payment_method,customer_type
6256,2024-09-02,2812,Los Angeles,Clothing,2.0,15.08,0.05,,Mobile App,PayPal,Returning
6257,2024-11-02,2119,Houston,Clothing,1.0,156.21,0.0,156.21,Online,Apple Pay,Returning
6258,2024-12-03,4883,New York,Beauty,1.0,64.19,0.1,57.77,Online,Debit Card,New
6259,2024-11-23,3721,Phoenix,Beauty,5.0,283.61,0.1,1276.25,Mobile App,Cash,Returning
6260,2024-04-23,1423,Houston,Sports,5.0,260.01,0.1,1170.04,Mobile App,PayPal,New
6261,2024-07-15,4803,Chicago,Grocery,5.0,276.46,0.1,1244.07,Online,Cash,Returning
6262,2024-04-18,1008,Phoenix,Home,3.0,19.47,0.2,46.73,Online,Apple Pay,Returning
6263,2024-08-17,1958,Miami,Sports,5.0,298.27,0.1,1342.22,Mobile App,PayPal,New
6264,2024-07-17,3230,Miami,Sports,4.0,337.5,0.2,1080.0,In-Store,Apple Pay,New
6265,2024-10-18,2748,Los Angeles,Grocery,4.0,388.92,0.1,1400.11,Mobile App,PayPal,Returning
6266,2024-08-06,2650,Chicago,Clothing,2.0,481.75,0.1,867.15,Online,Credit Card,Returning
6267,2024-07-03,1801,Phoenix,Home,,186.94,0.0,,Mobile App,Debit Card,New
6268,2024-02-20,4320,Phoenix,Grocery,1.0,485.78,0.0,485.78,Mobile App,PayPal,New
6269,2024-09-11,3199,Miami,Sports,4.0,449.55,0.2,1438.56,Mobile App,PayPal,New
6270,2024-09-21,4635,Houston,Beauty,2.0,22.19,0.1,39.94,Online,Apple Pay,New
6271,2024-03-08,4444,Los Angeles,Grocery,5.0,448.94,0.2,,In-Store,PayPal,New
6272,2024-12-22,2676,Chicago,Sports,4.0,26.68,0.0,106.72,Online,PayPal,Returning
6273,2024-09-11,3338,Phoenix,Clothing,1.0,277.47,0.1,249.72,Online,Debit Card,Returning
6274,2024-01-13,2659,houston,Sports,5.0,224.78,0.15,955.32,In-Store,Apple Pay,Returning
6275,2024-08-17,3326,Houston,Clothing,4.0,448.51,0.1,1614.64,Mobile App,Cash,New
6276,2024-12-13,1196,Chicago,Home,4.0,168.69,0.2,,Mobile App,Debit Card,Returning
6277,2024-05-17,3433,Phoenix,Beauty,4.0,467.01,0.2,1494.43,In-Store,PayPal,New
6278,2024-09-13,3007,Houston,Beauty,5.0,54.08,0.15,229.84,Online,Credit Card,New
6279,2024-01-15,3738,Houston,Beauty,1.0,335.53,0.1,301.98,Online,Credit Card,New
6280,2024-03-22,4166,Miami,Grocery,1.0,157.01,0.1,,Online,Debit Card,New
6281,2024-03-10,1676,New York,Sports,2.0,306.08,0.1,550.94,In-Store,Cash,Returning
6282,2024-04-05,4330,New York,Clothing,1.0,385.12,0.05,365.86,Mobile App,Credit Card,Returning
6283,2024-02-24,1652,Houston,Home,1.0,138.62,0.1,124.76,In-Store,Cash,New
6284,2024-08-15,4473,Phoenix,Clothing,4.0,350.17,0.2,1120.54,Mobile App,Cash,New
6285,2024-11-02,4984,Phoenix,Beauty,2.0,441.06,0.05,838.01,In-Store,Debit Card,New
6286,2024-12-05,2660,Miami,Clothing,2.0,36.17,0.15,61.49,Online,Cash,New
6287,2024-03-31,2854,Phoenix,Sports,5.0,177.73,0.15,755.35,Online,Apple Pay,New
6288,2024-07-31,1913,New York,Sports,5.0,356.49,0.2,1425.96,In-Store,Credit Card,New
6289,2024-05-12,2729,Miami,Electronics,3.0,165.79,0.2,397.9,In-Store,PayPal,New
6290,2024-07-16,1775,Chicago,Sports,5.0,368.05,0.2,1472.2,Mobile App,Credit Card,New
6291,2024-11-25,3749,New York,Home,4.0,15.49,0.0,61.96,Mobile App,PayPal,Returning
6292,2024-02-08,4935,Los Angeles,Grocery,5.0,418.8,0.0,2094.0,Online,Apple Pay,Returning
6293,2024-11-24,3021,Houston,Grocery,1.0,210.98,0.05,200.43,Online,Debit Card,New
6294,2024-01-16,4690,Los Angeles,Clothing,3.0,222.1,0.15,566.35,Mobile App,PayPal,Returning
6295,2024-11-21,4334,Chicago,Clothing,,278.76,0.05,794.47,Online,Credit Card,New
6296,2024-12-22,3843,Houston,Clothing,5.0,326.12,0.15,1386.01,Online,Debit Card,Returning
6297,2024-10-14,1260,Chicago,Clothing,4.0,154.84,0.0,619.36,In-Store,PayPal,Returning
6298,2024-07-22,1346,Los Angeles,Clothing,4.0,79.72,0.2,255.1,Mobile App,Cash,New
6299,2024-06-19,1612,New York,Clothing,4.0,403.2,0.2,1290.24,Online,Apple Pay,Returning
6300,2024-10-20,1467,Miami,Grocery,2.0,237.79,0.05,451.8,In-Store,Cash,New
6301,2024-04-26,4726,New York,Electronics,3.0,79.85,0.0,239.55,In-Store,Apple Pay,Returning
6302,2024-03-04,4707,New York,Beauty,4.0,392.01,0.0,1568.04,In-Store,Cash,Returning
6303,2024-02-29,4738,Los Angeles,Grocery,2.0,335.52,0.2,536.83,Mobile App,Credit Card,Returning
6304,2024-01-29,1827,Los Angeles,Clothing,5.0,323.57,0.05,1536.96,Online,Apple Pay,New
6305,2024-03-15,2318,Houston,Electronics,1.0,431.69,0.2,345.35,Mobile App,Credit Card,New
6306,2024-11-27,1142,Los Angeles,Sports,,345.39,0.0,1726.95,In-Store,Debit Card,Returning
6307,2024-04-06,3760,Chicago,Electronics,3.0,473.14,0.05,1348.45,Mobile App,Debit Card,Returning
6308,2024-06-19,4583,Los Angeles,Electronics,5.0,321.45,0.1,1446.52,Online,Debit Card,Returning
6309,2024-09-19,4338,Chicago,Sports,4.0,66.17,0.1,238.21,In-Store,Cash,Returning
6310,2024-02-18,2427,Houston,Sports,2.0,138.35,0.2,221.36,In-Store,Debit Card,New
6311,2024-02-23,4508,chicago,Clothing,1.0,462.61,0.0,462.61,Online,Cash,Returning
6312,2024-07-19,1864,Phoenix,Beauty,4.0,90.69,0.05,344.62,In-Store,Credit Card,New
6313,2024-03-07,1690,phoenix,Electronics,5.0,236.93,0.05,1125.42,Online,Apple Pay,Returning
6314,2024-11-16,2187,Chicago,Grocery,2.0,97.33,0.1,175.19,In-Store,Credit Card,Returning
6315,2024-06-14,4893,Phoenix,Sports,3.0,207.73,0.05,592.03,Mobile App,Credit Card,Returning
6316,2024-10-20,3211,Phoenix,Beauty,1.0,426.89,0.15,362.86,Mobile App,Apple Pay,Returning
6317,2024-11-14,1598,Chicago,Electronics,5.0,197.7,0.15,840.22,In-Store,Apple Pay,New
6318,2024-10-19,4997,Miami,Grocery,3.0,402.38,0.1,1086.43,Mobile App,Apple Pay,New
6319,2024-04-05,4914,houston,Clothing,1.0,476.29,0.1,428.66,Mobile App,Credit Card,Returning
6320,2024-04-27,4266,Los Angeles,Clothing,1.0,224.59,0.0,224.59,In-Store,PayPal,New
6321,2024-06-25,1414,Chicago,Clothing,2.0,96.88,0.2,155.01,Mobile App,Debit Card,Returning
6322,2024-10-28,2464,Los Angeles,Clothing,1.0,202.45,0.0,202.45,Mobile App,Apple Pay,Returning
6323,2024-11-26,1561,Los Angeles,Beauty,1.0,482.53,0.1,434.28,Online,Debit Card,New
6324,2024-02-15,1063,Miami,Sports,3.0,330.28,0.15,842.21,Online,Cash,Returning
6325,2024-12-23,1014,houston,Sports,1.0,75.36,0.1,,In-Store,Credit Card,New
6326,2024-09-03,3538,houston,Clothing,4.0,461.83,0.05,1754.95,Mobile App,Cash,New
6327,2024-12-27,3021,New York,Beauty,3.0,386.9,0.05,1102.66,Online,Credit Card,Returning
6328,2024-01-21,4786,Chicago,Electronics,2.0,18.56,0.1,33.41,Online,Credit Card,New
6329,2024-02-08,1840,Miami,Grocery,4.0,192.18,0.1,691.85,Mobile App,Cash,New
6330,2024-07-23,1064,New York,Electronics,1.0,367.22,0.0,367.22,In-Store,Debit Card,New
6331,2024-03-22,2414,Houston,Beauty,5.0,283.37,0.0,1416.85,In-Store,Cash,Returning
6332,2024-11-08,1617,Los Angeles,Clothing,5.0,181.25,0.05,860.94,Online,Apple Pay,Returning
6333,2024-09-24,4680,Los Angeles,Electronics,1.0,117.3,0.05,111.43,Mobile App,Apple Pay,New
6334,2024-12-18,2558,New York,Electronics,5.0,401.13,0.05,1905.37,Online,Apple Pay,Returning
6335,2024-01-30,2597,Phoenix,Clothing,2.0,76.26,0.15,129.64,In-Store,Apple Pay,New
6336,2024-02-15,1118,Chicago,Clothing,3.0,230.56,0.1,622.51,Mobile App,Apple Pay,New
6337,2024-05-01,2768,Phoenix,Beauty,2.0,238.81,0.15,405.98,Mobile App,Cash,Returning
6338,2024-12-13,4619,Houston,Clothing,4.0,435.55,0.05,1655.09,Mobile App,Debit Card,New
6339,2024-11-28,2650,new york,Beauty,1.0,218.46,0.0,218.46,Mobile App,Apple Pay,Returning
6340,2024-07-25,2519,Los Angeles,Beauty,1.0,196.49,0.1,176.84,Online,Cash,Returning
6341,2024-11-12,1388,New York,Beauty,3.0,365.11,0.0,1095.33,Online,Cash,New
6342,2024-11-17,1759,Chicago,Sports,5.0,245.9,0.15,1045.08,In-Store,PayPal,New
6343,2024-02-12,1238,New York,Home,5.0,303.09,0.05,1439.68,In-Store,Debit Card,Returning
6344,2024-02-25,1288,Chicago,Beauty,3.0,15.37,0.15,39.19,In-Store,Credit Card,Returning
6345,2024-07-25,2896,New York,Beauty,3.0,162.71,0.2,390.5,In-Store,PayPal,New
6346,2024-07-01,1859,Miami,Beauty,2.0,309.92,0.15,526.86,In-Store,Cash,Returning
6347,2024-07-11,2972,Los Angeles,Beauty,4.0,72.09,0.05,273.94,Online,Cash,New
6348,2024-05-11,3206,Miami,Electronics,2.0,347.11,0.15,590.09,Mobile App,PayPal,Returning
6349,2024-02-24,4418,Houston,Electronics,2.0,229.82,0.0,459.64,Mobile App,Apple Pay,Returning
6350,2024-08-17,2276,miami,Sports,5.0,485.57,0.05,2306.46,Mobile App,Credit Card,Returning
6351,2024-12-27,3962,Chicago,Beauty,5.0,419.05,0.1,1885.72,Online,Cash,New
6352,2024-10-13,4837,Los Angeles,Home,4.0,421.39,0.2,1348.45,In-Store,Apple Pay,Returning
6353,2024-09-23,4849,chicago,Beauty,1.0,318.46,0.0,318.46,In-Store,Cash,Returning
6354,2024-11-11,2298,Phoenix,Grocery,2.0,257.93,0.15,438.48,Online,Debit Card,New
6355,2024-06-21,3052,Phoenix,Electronics,3.0,155.5,0.05,443.17,In-Store,Cash,Returning
6356,2024-09-04,4624,Houston,Clothing,1.0,214.19,0.0,214.19,Mobile App,Debit Card,New
6357,2024-04-08,3759,Houston,Home,4.0,340.97,0.2,1091.1,Mobile App,Credit Card,New
6358,2024-08-29,2342,Miami,Clothing,5.0,159.64,0.0,798.2,In-Store,Debit Card,Returning
6359,2024-11-28,3317,Chicago,Home,1.0,194.1,0.05,184.4,In-Store,Debit Card,Returning
6360,2024-11-04,1234,New York,Home,3.0,152.52,0.1,411.8,In-Store,Cash,New
6361,2024-01-12,1181,New York,Home,4.0,355.0,0.05,1349.0,Mobile App,Cash,New
6362,2024-11-24,3156,miami,Sports,3.0,135.84,0.1,366.77,Mobile App,Apple Pay,New
6363,2024-03-24,2686,New York,Clothing,2.0,269.74,0.05,512.51,Mobile App,PayPal,Returning
6364,2024-12-06,4598,Miami,Grocery,1.0,49.01,0.0,49.01,Online,Cash,Returning
6365,2024-06-28,1452,New York,Grocery,4.0,298.79,0.1,1075.64,In-Store,Cash,New
6366,2024-07-15,4885,Los Angeles,Sports,1.0,13.8,0.2,11.04,In-Store,PayPal,Returning
6367,2024-05-25,2206,chicago,Clothing,5.0,230.0,0.15,977.5,Mobile App,Debit Card,Returning
6368,2024-08-26,4964,Chicago,Beauty,5.0,317.41,0.2,1269.64,Online,Credit Card,Returning
6369,2024-06-28,2568,Houston,Electronics,4.0,237.56,0.0,950.24,In-Store,Credit Card,Returning
6370,2024-08-12,2929,New York,Grocery,5.0,321.07,0.05,1525.08,Mobile App,Debit Card,Returning
6371,2024-02-19,3216,New York,Beauty,3.0,172.82,0.2,414.77,Mobile App,Credit Card,New
6372,2024-08-21,1458,Los Angeles,Beauty,5.0,58.45,0.1,263.03,Mobile App,Apple Pay,Returning
6373,2024-11-15,4582,Los Angeles,Electronics,5.0,156.68,0.1,705.06,In-Store,PayPal,Returning
6374,2024-10-11,2735,Chicago,Clothing,5.0,320.2,0.1,1440.9,Mobile App,Cash,Returning
6375,2024-04-25,2243,Phoenix,Home,5.0,449.05,0.0,,In-Store,PayPal,Returning
6376,2024-06-26,2851,Chicago,Grocery,4.0,381.46,0.2,1220.67,Mobile App,Apple Pay,Returning
6377,2024-11-25,1087,Houston,Electronics,2.0,414.92,0.05,788.35,Online,Debit Card,New
6378,2024-09-03,3537,Houston,Grocery,4.0,314.72,0.0,1258.88,In-Store,Apple Pay,Returning
6379,2024-04-15,3389,Miami,Grocery,5.0,205.76,0.15,874.48,In-Store,Cash,Returning
6380,2024-02-25,2090,Houston,Home,5.0,188.5,0.15,801.12,Online,Apple Pay,Returning
6381,2024-02-25,4290,Miami,Home,5.0,160.5,0.05,762.38,In-Store,Cash,Returning
6382,2024-04-21,3409,New York,Clothing,3.0,284.87,0.0,854.61,Online,PayPal,New
6383,2024-08-09,2863,Houston,Clothing,5.0,126.47,0.15,537.5,Mobile App,Debit Card,New
6384,2024-03-30,2691,houston,Clothing,2.0,166.44,0.0,332.88,Mobile App,Debit Card,Returning
6385,2024-04-09,2936,los angeles,Electronics,4.0,146.87,0.0,587.48,Mobile App,Apple Pay,Returning
6386,2024-03-21,2235,houston,Sports,4.0,344.83,0.2,1103.46,Mobile App,PayPal,New
6387,2024-02-07,4064,Los Angeles,Grocery,2.0,346.32,0.1,623.38,In-Store,Cash,Returning
6388,2024-02-10,1004,Miami,Electronics,4.0,38.71,0.1,139.36,In-Store,PayPal,Returning
6389,2024-03-25,2922,New York,Home,5.0,85.66,0.0,428.3,Mobile App,Apple Pay,Returning
6390,2024-09-30,1075,Los Angeles,Grocery,3.0,222.21,0.2,533.3,In-Store,Cash,Returning
6391,2024-11-27,1339,Chicago,Clothing,4.0,119.26,0.2,381.63,Mobile App,Credit Card,New
6392,2024-05-26,4778,Miami,Sports,2.0,494.12,0.15,,Online,Credit Card,Returning
6393,2024-01-15,1112,Phoenix,Beauty,3.0,164.09,0.15,418.43,Mobile App,Apple Pay,New
6394,2024-09-07,1963,Houston,Beauty,5.0,66.43,0.15,282.33,Online,Cash,Returning
6395,2024-12-22,3209,Houston,Home,3.0,200.67,0.2,481.61,Online,Credit Card,Returning
6396,2024-12-09,2669,New York,Clothing,4.0,292.61,0.15,994.87,Mobile App,Debit Card,New
6397,2024-03-19,1973,Miami,Electronics,1.0,207.34,0.15,176.24,Online,Cash,New
6398,2024-10-19,4657,Chicago,Beauty,4.0,132.34,0.2,423.49,In-Store,Apple Pay,New
6399,2024-12-21,2818,Phoenix,Clothing,3.0,472.18,0.05,1345.71,In-Store,Credit Card,Returning
6400,2024-10-17,2913,Chicago,Electronics,3.0,470.75,0.0,1412.25,In-Store,PayPal,Returning
6401,2024-07-16,1965,Los Angeles,Electronics,1.0,213.69,0.1,192.32,Mobile App,Debit Card,Returning
6402,2024-01-06,1336,Phoenix,Beauty,1.0,277.55,0.15,235.92,Online,Debit Card,New
6403,2024-02-22,2882,Miami,Electronics,4.0,482.92,0.1,1738.51,Online,PayPal,Returning
6404,2024-12-13,1919,New York,Grocery,1.0,205.31,0.2,164.25,Mobile App,Apple Pay,New
6405,2024-12-13,3725,miami,Sports,1.0,161.09,0.1,144.98,In-Store,Debit Card,New
6406,2024-11-03,2497,New York,Electronics,2.0,168.71,0.15,,Mobile App,Credit Card,Returning
6407,2024-03-22,2438,Phoenix,Beauty,4.0,441.04,0.05,1675.95,In-Store,PayPal,New
6408,2024-04-05,2017,chicago,Grocery,3.0,442.85,0.0,1328.55,Mobile App,Cash,New
6409,2024-01-28,1764,Phoenix,Sports,1.0,249.34,0.1,224.41,Online,Debit Card,Returning
6410,2024-10-26,2638,Chicago,Electronics,2.0,174.26,0.1,313.67,In-Store,Credit Card,Returning
6411,2024-10-20,3871,Phoenix,Beauty,2.0,11.73,0.05,22.29,Mobile App,Cash,Returning
6412,2024-02-03,2382,Los Angeles,Home,5.0,428.86,0.1,1929.87,Mobile App,Apple Pay,New
6413,2024-05-30,2144,New York,Grocery,2.0,204.5,0.15,347.65,In-Store,PayPal,New
6414,2024-06-25,1466,Miami,Electronics,1.0,195.29,0.15,166.0,In-Store,Apple Pay,New
6415,2024-09-26,2811,Los Angeles,Sports,4.0,402.0,0.2,1286.4,Online,Debit Card,Returning
6416,2024-03-20,1914,chicago,Beauty,1.0,428.74,0.15,364.43,In-Store,Cash,Returning
6417,2024-10-24,2963,Miami,Clothing,2.0,357.27,0.05,678.81,Mobile App,Apple Pay,New
6418,2024-11-03,3520,Miami,Sports,1.0,359.15,0.05,341.19,Mobile App,Credit Card,New
6419,2024-08-12,3876,los angeles,Beauty,2.0,380.67,0.1,685.21,In-Store,Credit Card,Returning
6420,2024-09-07,1593,los angeles,Beauty,1.0,420.79,0.0,420.79,Mobile App,Cash,New
6421,2024-01-20,1845,phoenix,Clothing,2.0,108.03,0.05,205.26,Online,Credit Card,New
6422,2024-06-04,4679,Los Angeles,Sports,2.0,51.0,0.2,81.6,In-Store,Credit Card,Returning
6423,2024-05-06,1219,Phoenix,Sports,1.0,71.79,0.1,64.61,In-Store,Debit Card,New
6424,2024-04-27,3167,Phoenix,Beauty,5.0,427.2,0.15,1815.6,In-Store,PayPal,New
6425,2024-04-17,3065,Phoenix,Beauty,1.0,326.21,0.15,277.28,Online,Apple Pay,New
6426,2024-01-08,3941,Phoenix,Beauty,4.0,374.36,0.05,1422.57,In-Store,PayPal,New
6427,2024-11-06,4147,Chicago,Clothing,4.0,231.49,0.05,879.66,Mobile App,Apple Pay,New
6428,2024-04-06,3928,New York,Clothing,5.0,45.8,0.15,194.65,In-Store,Cash,Returning
6429,2024-10-02,4872,Phoenix,Home,3.0,230.81,0.05,657.81,Online,Debit Card,New
6430,2024-05-13,2485,Phoenix,Grocery,3.0,310.27,0.2,744.65,In-Store,Credit Card,New
6431,2024-09-26,1005,new york,Beauty,5.0,473.07,0.05,2247.08,Mobile App,PayPal,Returning
6432,2024-10-01,2177,Miami,Grocery,3.0,477.06,0.0,1431.18,Mobile App,PayPal,New
6433,2024-10-13,3031,Chicago,Home,4.0,408.0,0.0,1632.0,In-Store,Cash,New
6434,2024-09-18,1777,Houston,Sports,5.0,286.76,0.05,1362.11,Online,Cash,Returning
6435,2024-09-25,4248,New York,Grocery,1.0,175.45,0.15,149.13,In-Store,Debit Card,New
6436,2024-11-07,4146,Chicago,Home,5.0,69.92,0.2,279.68,Online,Credit Card,Returning
6437,2024-10-13,1300,Miami,Home,1.0,212.89,0.1,191.6,In-Store,Cash,New
6438,2024-12-31,3454,Chicago,Home,5.0,70.19,0.15,,Mobile App,PayPal,Returning
6439,2024-10-21,4288,miami,Beauty,2.0,64.37,0.05,122.3,Mobile App,Credit Card,New
6440,2024-09-02,1661,Chicago,Clothing,3.0,11.93,0.15,30.42,In-Store,PayPal,Returning
6441,2024-03-02,2997,Miami,Home,5.0,102.19,0.2,408.76,Online,Apple Pay,New
6442,2024-09-27,1663,Miami,Sports,4.0,406.11,0.0,1624.44,Mobile App,Cash,New
6443,2024-06-17,1927,Chicago,Electronics,5.0,52.65,0.15,223.76,Online,PayPal,Returning
6444,2024-05-17,2458,Houston,Sports,2.0,392.93,0.1,707.27,Online,PayPal,Returning
6445,2024-10-09,1646,Houston,Beauty,5.0,72.62,0.2,290.48,Online,Cash,New
6446,2024-10-15,2906,Phoenix,Grocery,4.0,459.54,0.15,1562.44,Online,PayPal,Returning
6447,2024-06-10,4517,Miami,Clothing,4.0,159.73,0.1,575.03,Online,Apple Pay,Returning
6448,2024-01-10,2519,Phoenix,Beauty,2.0,63.4,0.05,120.46,Mobile App,Cash,Returning
6449,2024-01-01,2392,Phoenix,Grocery,4.0,448.32,0.2,1434.62,Online,Debit Card,New
6450,2024-07-22,3652,phoenix,Electronics,5.0,323.38,0.15,1374.36,Mobile App,Apple Pay,Returning
6451,2024-03-30,4769,Miami,Clothing,1.0,174.2,0.2,139.36,Online,Credit Card,New
6452,2024-06-30,2756,Los Angeles,Grocery,4.0,394.38,0.2,1262.02,Mobile App,Credit Card,Returning
6453,2024-01-25,1999,Phoenix,Electronics,1.0,481.12,0.0,481.12,Mobile App,PayPal,Returning
6454,2024-01-31,1308,New York,Home,4.0,407.74,0.15,1386.32,Mobile App,Cash,New
6455,2024-05-31,3099,New York,Clothing,4.0,140.24,0.05,532.91,Mobile App,Cash,Returning
6456,2024-05-30,4511,Phoenix,Home,1.0,74.06,0.2,59.25,Online,Debit Card,Returning
6457,2024-07-27,4684,Los Angeles,Home,1.0,198.67,0.0,198.67,Mobile App,Credit Card,Returning
6458,2024-11-18,1714,New York,Electronics,5.0,475.48,0.05,2258.53,Mobile App,Apple Pay,New
6459,2024-05-06,3500,New York,Clothing,1.0,354.62,0.15,301.43,Online,Cash,New
6460,2024-05-15,2363,houston,Grocery,4.0,396.46,0.2,1268.67,In-Store,Debit Card,New
6461,2024-04-21,2654,Miami,Grocery,1.0,469.5,0.1,422.55,Mobile App,Apple Pay,Returning
6462,2024-05-16,3500,Chicago,Home,2.0,52.99,0.1,95.38,In-Store,Cash,Returning
6463,2024-04-15,1028,New York,Electronics,4.0,452.74,0.05,1720.41,In-Store,PayPal,New
6464,2024-07-14,2013,Chicago,Grocery,4.0,111.19,0.0,444.76,Mobile App,Credit Card,New
6465,2024-03-05,1015,phoenix,Home,5.0,187.49,0.05,890.58,Online,Credit Card,New
6466,2024-10-27,3027,Miami,Sports,3.0,352.78,0.0,1058.34,Mobile App,Cash,New
6467,2024-06-04,3021,Miami,Clothing,4.0,144.29,0.15,490.59,Online,Cash,New
6468,2024-11-23,1966,miami,Home,4.0,397.68,0.05,1511.18,In-Store,Debit Card,Returning
6469,2024-06-28,3904,Los Angeles,Grocery,3.0,66.62,0.2,159.89,In-Store,PayPal,Returning
6470,2024-07-17,4744,Phoenix,Electronics,1.0,234.6,0.05,222.87,Online,Debit Card,Returning
6471,2024-02-25,3228,Chicago,Electronics,5.0,247.93,0.15,1053.7,In-Store,Apple Pay,Returning
6472,2024-01-30,1031,Phoenix,Beauty,1.0,230.51,0.05,218.98,Mobile App,Cash,Returning
6473,2024-10-15,4706,Chicago,Beauty,3.0,147.97,0.1,399.52,Mobile App,PayPal,Returning
6474,2024-07-03,1070,New York,Clothing,3.0,352.6,0.2,846.24,Online,Credit Card,Returning
6475,2024-03-09,1104,new york,Grocery,2.0,429.66,0.0,859.32,In-Store,PayPal,New
6476,2024-10-30,4182,Miami,Electronics,3.0,315.58,0.2,757.39,Online,Credit Card,Returning
6477,2024-04-23,1346,Los Angeles,Home,3.0,419.63,0.0,1258.89,Mobile App,Apple Pay,Returning
6478,2024-08-25,1980,Chicago,Electronics,4.0,493.23,0.1,1775.63,In-Store,Debit Card,New
6479,2024-01-21,1281,Miami,Clothing,4.0,444.43,0.05,1688.83,Mobile App,PayPal,Returning
6480,2024-05-10,4551,Phoenix,Home,5.0,59.08,0.05,280.63,Mobile App,Cash,New
6481,2024-06-13,3532,Chicago,Home,5.0,207.46,0.15,881.7,Mobile App,Cash,New
6482,2024-06-10,3242,Houston,Electronics,3.0,150.23,0.0,450.69,In-Store,Debit Card,Returning
6483,2024-04-30,2745,Phoenix,Beauty,1.0,186.0,0.2,148.8,In-Store,Credit Card,Returning
6484,2024-06-02,3774,Miami,Electronics,2.0,46.24,0.05,87.86,In-Store,Apple Pay,New
6485,2024-05-07,4917,Miami,Electronics,4.0,383.43,0.2,1226.98,In-Store,Credit Card,New
6486,2024-08-07,3570,Chicago,Home,2.0,308.26,0.0,616.52,In-Store,Debit Card,Returning
6487,2024-06-25,3057,Chicago,Beauty,2.0,499.39,0.2,799.02,Online,Apple Pay,Returning
6488,2024-07-21,1971,Chicago,Electronics,5.0,408.77,0.15,1737.27,In-Store,Cash,New
6489,2024-04-03,4734,houston,Grocery,4.0,430.59,0.2,1377.89,In-Store,Debit Card,Returning
6490,2024-01-11,2225,Los Angeles,Beauty,2.0,446.98,0.05,849.26,Online,Debit Card,New
6491,2024-03-04,3567,phoenix,Sports,1.0,399.62,0.2,319.7,Mobile App,Cash,Returning
6492,2024-01-14,3540,Miami,Sports,4.0,31.36,0.1,112.9,In-Store,PayPal,Returning
6493,2024-04-11,3019,New York,Home,3.0,350.94,0.0,1052.82,In-Store,Debit Card,New
6494,2024-05-13,1790,Houston,Clothing,3.0,347.18,0.2,833.23,Online,Apple Pay,New
6495,2024-02-07,4949,Phoenix,Electronics,2.0,23.96,0.2,38.34,Online,Debit Card,Returning
6496,2024-08-29,4879,Phoenix,Electronics,2.0,80.79,0.0,161.58,In-Store,PayPal,New
6497,2024-10-19,4531,New York,Grocery,4.0,496.2,0.05,1885.56,In-Store,PayPal,Returning
6498,2024-04-12,1922,New York,Sports,2.0,213.86,0.1,384.95,Mobile App,Credit Card,New
6499,2024-09-08,2103,New York,Electronics,2.0,312.27,0.05,593.31,Online,Cash,Returning
6500,2024-04-12,2086,Phoenix,Sports,5.0,188.5,0.2,754.0,In-Store,Debit Card,Returning
6501,2024-05-07,3955,Houston,Clothing,5.0,90.48,0.05,429.78,Mobile App,Credit Card,New
6502,2024-06-21,4544,Chicago,Sports,2.0,107.19,0.15,182.22,Online,Credit Card,New
6503,2024-04-03,3688,Miami,Sports,,148.29,0.1,266.92,Mobile App,PayPal,New
6504,2024-02-26,1202,Miami,Home,4.0,237.29,0.05,901.7,In-Store,Credit Card,New
6505,2024-12-26,4241,New York,Home,4.0,380.48,0.0,1521.92,In-Store,Debit Card,Returning
6506,2024-06-05,3578,Miami,Electronics,2.0,171.13,0.15,290.92,Mobile App,Credit Card,New
6507,2024-01-09,4659,Los Angeles,Grocery,5.0,369.66,0.2,1478.64,In-Store,Apple Pay,New
6508,2024-04-13,2657,Phoenix,Sports,3.0,289.66,0.15,738.63,In-Store,Debit Card,Returning
6509,2024-03-17,4829,Houston,Beauty,4.0,433.74,0.15,1474.72,Online,Credit Card,Returning
6510,2024-04-28,1853,Chicago,Beauty,4.0,137.95,0.2,441.44,In-Store,Debit Card,Returning
6511,2024-04-08,4404,phoenix,Electronics,3.0,237.49,0.15,605.6,Online,Credit Card,New
6512,2024-05-08,4243,Los Angeles,Beauty,2.0,98.05,0.1,,Online,PayPal,Returning
6513,2024-03-09,2221,Houston,Sports,3.0,54.04,0.15,137.8,Online,Credit Card,New
6514,2024-09-14,4233,Houston,Grocery,3.0,239.38,0.05,682.23,In-Store,Cash,New
6515,2024-02-09,3307,Chicago,Beauty,5.0,179.33,0.05,851.82,Mobile App,Credit Card,New
6516,2024-08-09,4110,Houston,Sports,4.0,197.24,0.15,670.62,Mobile App,Apple Pay,New
6517,2024-11-20,2849,Phoenix,Grocery,2.0,498.4,0.0,996.8,Mobile App,Cash,New
6518,2024-06-05,4577,New York,Sports,3.0,303.52,0.15,773.98,Online,Debit Card,New
6519,2024-11-04,4445,Phoenix,Clothing,5.0,17.79,0.15,75.61,Online,Apple Pay,Returning
6520,2024-03-20,2253,Miami,Grocery,4.0,347.89,0.1,1252.4,In-Store,PayPal,New
6521,2024-12-03,3325,Phoenix,Beauty,3.0,111.01,0.0,333.03,Online,Debit Card,New
6522,2024-02-12,4538,Los Angeles,Clothing,1.0,329.51,0.05,313.03,Mobile App,Apple Pay,New
6523,2024-06-28,4267,New York,Clothing,5.0,350.75,0.2,1403.0,Mobile App,Apple Pay,Returning
6524,2024-07-15,4845,Los Angeles,Clothing,1.0,386.36,0.15,328.41,In-Store,Credit Card,New
